"2016-11-29 21:10:00"
"2016-12-01 09:50:00","472"
"2016-12-01 10:00:00","452"
"2016-12-01 10:10:00","437"
"2016-12-01 10:20:00","428"
"2016-12-01 10:30:00","413"
"2016-12-01 10:40:00","404"
"2016-12-01 10:50:00","400"
"2016-12-01 11:00:00","519"
"2016-12-01 11:10:00","393"
"2016-12-01 11:20:00","389"
"2016-12-01 11:30:00","388"
"2016-12-01 11:40:00","386"
"2016-12-01 11:50:00","519"
"2016-12-01 12:00:00","391"
"2016-12-01 12:10:00","389"
"2016-12-01 12:20:00","394"
"2016-12-01 12:30:00","481"
"2016-12-01 12:40:00","431"
"2016-12-01 12:50:00","403"
"2016-12-01 13:00:00","406"
"2016-12-01 13:10:00","409"
"2016-12-01 13:20:00","414"
"2016-12-01 13:30:00","414"
"2016-12-01 13:40:00","423"
"2016-12-01 13:50:00","430"
"2016-12-01 14:00:00","434"
"2016-12-01 14:10:00","448"
"2016-12-01 14:20:00","460"
"2016-12-01 14:30:00","473"
"2016-12-01 14:40:00","491"
"2016-12-01 14:50:00","513"
"2016-12-01 15:00:00","530"
"2016-12-01 15:10:00","545"
"2016-12-01 15:20:00","553"
"2016-12-01 15:30:00","554"
"2016-12-01 15:40:00","553"
"2016-12-01 15:50:00","562"
"2016-12-01 16:00:00","571"
"2016-12-01 16:10:00","593"
"2016-12-01 16:20:00","391"
"2016-12-01 16:30:00","586"
"2016-12-01 16:40:00","402"
"2016-12-01 16:50:00","605"
"2016-12-01 17:00:00","609"
"2016-12-01 17:10:00","604"
"2016-12-01 17:20:00","613"
"2016-12-01 17:30:00","619"
"2016-12-01 17:40:00","613"
"2016-12-01 17:50:00","416"
"2016-12-01 18:00:00","604"
"2016-12-01 18:10:00","599"
"2016-12-01 18:20:00","597"
"2016-12-01 18:30:00","587"
"2016-12-01 18:40:00","571"
"2016-12-01 18:50:00","749"
"2016-12-01 19:00:00","358"
"2016-12-01 19:10:00","710"
"2016-12-01 19:20:00","495"
"2016-12-01 19:30:00","480"
"2016-12-01 19:40:00","454"
"2016-12-01 19:50:00","430"
"2016-12-01 20:00:00","415"
"2016-12-01 20:10:00","399"
"2016-12-01 20:20:00","446"
"2016-12-01 20:30:00","424"
"2016-12-01 20:40:00","351"
"2016-12-01 20:50:00","459"
"2016-12-01 21:00:00","324"
"2016-12-01 21:10:00","409"
"2016-12-01 21:20:00","388"
"2016-12-01 21:30:00","280"
"2016-12-01 21:40:00","366"
"2016-12-01 21:50:00","257"
"2016-12-01 22:00:00","326"
"2016-12-01 22:10:00","279"
"2016-12-01 22:20:00","264"
"2016-12-01 22:30:00","292"
"2016-12-01 22:40:00","241"
"2016-12-01 22:50:00","242"
"2016-12-01 23:00:00","258"
"2016-12-01 23:10:00","247"
"2016-12-01 23:20:00","181"
"2016-12-01 23:30:00","235"
"2016-12-01 23:40:00","222"
"2016-12-01 23:50:00","206"
"2016-12-02 00:00:00","147"
"2016-12-02 00:10:00","0"
"2016-12-02 00:20:00","0"
"2016-12-02 00:30:00","0"
"2016-12-02 00:40:00","0"
"2016-12-02 00:50:00","0"
"2016-12-02 01:00:00","0"
"2016-12-02 01:10:00","0"
"2016-12-02 01:20:00","0"
"2016-12-02 01:30:00","0"
"2016-12-02 01:40:00","0"
"2016-12-02 01:50:00","0"
"2016-12-02 02:00:00","0"
"2016-12-02 02:10:00","0"
"2016-12-02 02:20:00","0"
"2016-12-02 02:30:00","0"
"2016-12-02 02:40:00","0"
"2016-12-02 02:50:00","0"
"2016-12-02 03:00:00","0"
"2016-12-02 03:10:00","0"
"2016-12-02 03:20:00","0"
"2016-12-02 03:30:00","0"
"2016-12-02 03:40:00","0"
"2016-12-02 03:50:00","0"
"2016-12-02 04:00:00","0"
"2016-12-02 04:10:00","0"
"2016-12-02 04:20:00","0"
"2016-12-02 04:30:00","0"
"2016-12-02 04:40:00","0"
"2016-12-02 04:50:00","0"
"2016-12-02 05:00:00","30"
"2016-12-02 05:10:00","107"
"2016-12-02 05:20:00","168"
"2016-12-02 05:30:00","147"
"2016-12-02 05:40:00","174"
"2016-12-02 05:50:00","274"
"2016-12-02 06:00:00","156"
"2016-12-02 06:10:00","262"
"2016-12-02 06:20:00","301"
"2016-12-02 06:30:00","342"
"2016-12-02 06:40:00","255"
"2016-12-02 06:50:00","375"
"2016-12-02 07:00:00","375"
"2016-12-02 07:10:00","353"
"2016-12-02 07:20:00","377"
"2016-12-02 07:30:00","399"
"2016-12-02 07:40:00","421"
"2016-12-02 07:50:00","655"
"2016-12-02 08:00:00","664"
"2016-12-02 08:10:00","897"
"2016-12-02 08:20:00","447"
"2016-12-02 08:30:00","664"
"2016-12-02 08:40:00","860"
"2016-12-02 08:50:00","624"
"2016-12-02 09:00:00","604"
"2016-12-02 09:10:00","576"
"2016-12-02 09:20:00","554"
"2016-12-02 09:30:00","524"
"2016-12-02 09:40:00","495"
"2016-12-02 09:50:00","468"
"2016-12-02 10:00:00","454"
"2016-12-02 10:10:00","436"
"2016-12-02 10:20:00","426"
"2016-12-02 10:30:00","409"
"2016-12-02 10:40:00","535"
"2016-12-02 10:50:00","396"
"2016-12-02 11:00:00","392"
"2016-12-02 11:10:00","389"
"2016-12-02 11:20:00","391"
"2016-12-02 11:30:00","517"
"2016-12-02 11:40:00","385"
"2016-12-02 11:50:00","384"
"2016-12-02 12:00:00","388"
"2016-12-02 12:10:00","383"
"2016-12-02 12:20:00","518"
"2016-12-02 12:30:00","393"
"2016-12-02 12:40:00","394"
"2016-12-02 12:50:00","398"
"2016-12-02 13:00:00","395"
"2016-12-02 13:10:00","404"
"2016-12-02 13:20:00","403"
"2016-12-02 13:30:00","414"
"2016-12-02 13:40:00","412"
"2016-12-02 13:50:00","424"
"2016-12-02 14:00:00","287"
"2016-12-02 14:10:00","448"
"2016-12-02 14:20:00","459"
"2016-12-02 14:30:00","471"
"2016-12-02 14:40:00","482"
"2016-12-02 14:50:00","504"
"2016-12-02 15:00:00","525"
"2016-12-02 15:10:00","538"
"2016-12-02 15:20:00","543"
"2016-12-02 15:30:00","551"
"2016-12-02 15:40:00","545"
"2016-12-02 15:50:00","557"
"2016-12-02 16:00:00","566"
"2016-12-02 16:10:00","769"
"2016-12-02 16:20:00","582"
"2016-12-02 16:30:00","591"
"2016-12-02 16:40:00","595"
"2016-12-02 16:50:00","602"
"2016-12-02 17:00:00","604"
"2016-12-02 17:10:00","608"
"2016-12-02 17:20:00","608"
"2016-12-02 17:30:00","812"
"2016-12-02 17:40:00","613"
"2016-12-02 17:50:00","607"
"2016-12-02 18:00:00","605"
"2016-12-02 18:10:00","595"
"2016-12-02 18:20:00","586"
"2016-12-02 18:30:00","577"
"2016-12-02 18:40:00","561"
"2016-12-02 18:50:00","549"
"2016-12-02 19:00:00","530"
"2016-12-02 19:10:00","513"
"2016-12-02 19:20:00","657"
"2016-12-02 19:30:00","468"
"2016-12-02 19:40:00","446"
"2016-12-02 19:50:00","289"
"2016-12-02 20:00:00","416"
"2016-12-02 20:10:00","392"
"2016-12-02 20:20:00","377"
"2016-12-02 20:30:00","375"
"2016-12-02 20:40:00","453"
"2016-12-02 20:50:00","337"
"2016-12-02 21:00:00","423"
"2016-12-02 21:10:00","306"
"2016-12-02 21:20:00","389"
"2016-12-02 21:30:00","374"
"2016-12-02 21:40:00","266"
"2016-12-02 21:50:00","340"
"2016-12-02 22:00:00","275"
"2016-12-02 22:10:00","287"
"2016-12-02 22:20:00","305"
"2016-12-02 22:30:00","219"
"2016-12-02 22:40:00","281"
"2016-12-02 22:50:00","199"
"2016-12-02 23:00:00","251"
"2016-12-02 23:10:00","249"
"2016-12-02 23:20:00","181"
"2016-12-02 23:30:00","233"
"2016-12-02 23:40:00","166"
"2016-12-02 23:50:00","211"
"2016-12-03 00:00:00","148"
"2016-12-03 00:10:00","0"
"2016-12-03 00:20:00","0"
"2016-12-03 00:30:00","0"
"2016-12-03 00:40:00","0"
"2016-12-03 00:50:00","0"
"2016-12-03 01:00:00","0"
"2016-12-03 01:10:00","0"
"2016-12-03 01:20:00","0"
"2016-12-03 01:30:00","0"
"2016-12-03 01:40:00","0"
"2016-12-03 01:50:00","0"
"2016-12-03 02:00:00","0"
"2016-12-03 02:10:00","0"
"2016-12-03 02:20:00","0"
"2016-12-03 02:30:00","0"
"2016-12-03 02:40:00","0"
"2016-12-03 02:50:00","0"
"2016-12-03 03:00:00","0"
"2016-12-03 03:10:00","0"
"2016-12-03 03:20:00","0"
"2016-12-03 03:30:00","0"
"2016-12-03 03:40:00","0"
"2016-12-03 03:50:00","0"
"2016-12-03 04:00:00","0"
"2016-12-03 04:10:00","0"
"2016-12-03 04:20:00","0"
"2016-12-03 04:30:00","0"
"2016-12-03 04:40:00","0"
"2016-12-03 04:50:00","0"
"2016-12-03 05:00:00","20"
"2016-12-03 05:10:00","89"
"2016-12-03 05:20:00","98"
"2016-12-03 05:30:00","79"
"2016-12-03 05:40:00","117"
"2016-12-03 05:50:00","128"
"2016-12-03 06:00:00","145"
"2016-12-03 06:10:00","119"
"2016-12-03 06:20:00","171"
"2016-12-03 06:30:00","190"
"2016-12-03 06:40:00","152"
"2016-12-03 06:50:00","221"
"2016-12-03 07:00:00","239"
"2016-12-03 07:10:00","193"
"2016-12-03 07:20:00","268"
"2016-12-03 07:30:00","210"
"2016-12-03 07:40:00","297"
"2016-12-03 07:50:00","310"
"2016-12-03 08:00:00","240"
"2016-12-03 08:10:00","333"
"2016-12-03 08:20:00","255"
"2016-12-03 08:30:00","352"
"2016-12-03 08:40:00","274"
"2016-12-03 08:50:00","369"
"2016-12-03 09:00:00","380"
"2016-12-03 09:10:00","284"
"2016-12-03 09:20:00","384"
"2016-12-03 09:30:00","386"
"2016-12-03 09:40:00","298"
"2016-12-03 09:50:00","398"
"2016-12-03 10:00:00","401"
"2016-12-03 10:10:00","306"
"2016-12-03 10:20:00","415"
"2016-12-03 10:30:00","308"
"2016-12-03 10:40:00","425"
"2016-12-03 10:50:00","323"
"2016-12-03 11:00:00","434"
"2016-12-03 11:10:00","327"
"2016-12-03 11:20:00","440"
"2016-12-03 11:30:00","446"
"2016-12-03 11:40:00","338"
"2016-12-03 11:50:00","458"
"2016-12-03 12:00:00","345"
"2016-12-03 12:10:00","373"
"2016-12-03 12:20:00","456"
"2016-12-03 12:30:00","355"
"2016-12-03 12:40:00","476"
"2016-12-03 12:50:00","240"
"2016-12-03 13:00:00","363"
"2016-12-03 13:10:00","245"
"2016-12-03 13:20:00","371"
"2016-12-03 13:30:00","243"
"2016-12-03 13:40:00","373"
"2016-12-03 13:50:00","376"
"2016-12-03 14:00:00","252"
"2016-12-03 14:10:00","379"
"2016-12-03 14:20:00","252"
"2016-12-03 14:30:00","381"
"2016-12-03 14:40:00","255"
"2016-12-03 14:50:00","384"
"2016-12-03 15:00:00","258"
"2016-12-03 15:10:00","260"
"2016-12-03 15:20:00","387"
"2016-12-03 15:30:00","264"
"2016-12-03 15:40:00","389"
"2016-12-03 15:50:00","258"
"2016-12-03 16:00:00","390"
"2016-12-03 16:10:00","259"
"2016-12-03 16:20:00","392"
"2016-12-03 16:30:00","350"
"2016-12-03 16:40:00","297"
"2016-12-03 16:50:00","257"
"2016-12-03 17:00:00","387"
"2016-12-03 17:10:00","262"
"2016-12-03 17:20:00","389"
"2016-12-03 17:30:00","383"
"2016-12-03 17:40:00","252"
"2016-12-03 17:50:00","501"
"2016-12-03 18:00:00","369"
"2016-12-03 18:10:00","491"
"2016-12-03 18:20:00","365"
"2016-12-03 18:30:00","360"
"2016-12-03 18:40:00","471"
"2016-12-03 18:50:00","461"
"2016-12-03 19:00:00","340"
"2016-12-03 19:10:00","456"
"2016-12-03 19:20:00","333"
"2016-12-03 19:30:00","441"
"2016-12-03 19:40:00","326"
"2016-12-03 19:50:00","425"
"2016-12-03 20:00:00","403"
"2016-12-03 20:10:00","315"
"2016-12-03 20:20:00","396"
"2016-12-03 20:30:00","291"
"2016-12-03 20:40:00","380"
"2016-12-03 20:50:00","370"
"2016-12-03 21:00:00","269"
"2016-12-03 21:10:00","344"
"2016-12-03 21:20:00","256"
"2016-12-03 21:30:00","337"
"2016-12-03 21:40:00","246"
"2016-12-03 21:50:00","312"
"2016-12-03 22:00:00","230"
"2016-12-03 22:10:00","297"
"2016-12-03 22:20:00","285"
"2016-12-03 22:30:00","204"
"2016-12-03 22:40:00","270"
"2016-12-03 22:50:00","194"
"2016-12-03 23:00:00","247"
"2016-12-03 23:10:00","182"
"2016-12-03 23:20:00","233"
"2016-12-03 23:30:00","224"
"2016-12-03 23:40:00","164"
"2016-12-03 23:50:00","208"
"2016-12-04 00:00:00","151"
"2016-12-04 00:10:00","0"
"2016-12-04 00:20:00","0"
"2016-12-04 00:30:00","0"
"2016-12-04 00:40:00","0"
"2016-12-04 00:50:00","0"
"2016-12-04 01:00:00","0"
"2016-12-04 01:10:00","0"
"2016-12-04 01:20:00","0"
"2016-12-04 01:30:00","0"
"2016-12-04 01:40:00","0"
"2016-12-04 01:50:00","0"
"2016-12-04 02:00:00","0"
"2016-12-04 02:10:00","0"
"2016-12-04 02:20:00","0"
"2016-12-04 02:30:00","0"
"2016-12-04 02:40:00","0"
"2016-12-04 02:50:00","0"
"2016-12-04 03:00:00","0"
"2016-12-04 03:10:00","0"
"2016-12-04 03:20:00","0"
"2016-12-04 03:30:00","0"
"2016-12-04 03:40:00","0"
"2016-12-04 03:50:00","0"
"2016-12-04 04:00:00","0"
"2016-12-04 04:10:00","0"
"2016-12-04 04:20:00","0"
"2016-12-04 04:30:00","0"
"2016-12-04 04:40:00","0"
"2016-12-04 04:50:00","0"
"2016-12-04 05:00:00","16"
"2016-12-04 05:10:00","76"
"2016-12-04 05:20:00","85"
"2016-12-04 05:30:00","68"
"2016-12-04 05:40:00","96"
"2016-12-04 05:50:00","104"
"2016-12-04 06:00:00","117"
"2016-12-04 06:10:00","128"
"2016-12-04 06:20:00","103"
"2016-12-04 06:30:00","143"
"2016-12-04 06:40:00","160"
"2016-12-04 06:50:00","168"
"2016-12-04 07:00:00","132"
"2016-12-04 07:10:00","191"
"2016-12-04 07:20:00","197"
"2016-12-04 07:30:00","155"
"2016-12-04 07:40:00","217"
"2016-12-04 07:50:00","169"
"2016-12-04 08:00:00","231"
"2016-12-04 08:10:00","183"
"2016-12-04 08:20:00","251"
"2016-12-04 08:30:00","192"
"2016-12-04 08:40:00","267"
"2016-12-04 08:50:00","269"
"2016-12-04 09:00:00","209"
"2016-12-04 09:10:00","283"
"2016-12-04 09:20:00","220"
"2016-12-04 09:30:00","301"
"2016-12-04 09:40:00","236"
"2016-12-04 09:50:00","306"
"2016-12-04 10:00:00","320"
"2016-12-04 10:10:00","244"
"2016-12-04 10:20:00","326"
"2016-12-04 10:30:00","332"
"2016-12-04 10:40:00","253"
"2016-12-04 10:50:00","341"
"2016-12-04 11:00:00","259"
"2016-12-04 11:10:00","353"
"2016-12-04 11:20:00","269"
"2016-12-04 11:30:00","360"
"2016-12-04 11:40:00","365"
"2016-12-04 11:50:00","277"
"2016-12-04 12:00:00","374"
"2016-12-04 12:10:00","378"
"2016-12-04 12:20:00","286"
"2016-12-04 12:30:00","388"
"2016-12-04 12:40:00","392"
"2016-12-04 12:50:00","299"
"2016-12-04 13:00:00","399"
"2016-12-04 13:10:00","305"
"2016-12-04 13:20:00","307"
"2016-12-04 13:30:00","405"
"2016-12-04 13:40:00","313"
"2016-12-04 13:50:00","415"
"2016-12-04 14:00:00","416"
"2016-12-04 14:10:00","321"
"2016-12-04 14:20:00","430"
"2016-12-04 14:30:00","322"
"2016-12-04 14:40:00","432"
"2016-12-04 14:50:00","321"
"2016-12-04 15:00:00","433"
"2016-12-04 15:10:00","323"
"2016-12-04 15:20:00","435"
"2016-12-04 15:30:00","326"
"2016-12-04 15:40:00","435"
"2016-12-04 15:50:00","437"
"2016-12-04 16:00:00","330"
"2016-12-04 16:10:00","437"
"2016-12-04 16:20:00","322"
"2016-12-04 16:30:00","327"
"2016-12-04 16:40:00","437"
"2016-12-04 16:50:00","329"
"2016-12-04 17:00:00","435"
"2016-12-04 17:10:00","323"
"2016-12-04 17:20:00","434"
"2016-12-04 17:30:00","324"
"2016-12-04 17:40:00","322"
"2016-12-04 17:50:00","422"
"2016-12-04 18:00:00","420"
"2016-12-04 18:10:00","307"
"2016-12-04 18:20:00","405"
"2016-12-04 18:30:00","399"
"2016-12-04 18:40:00","294"
"2016-12-04 18:50:00","391"
"2016-12-04 19:00:00","387"
"2016-12-04 19:10:00","285"
"2016-12-04 19:20:00","367"
"2016-12-04 19:30:00","276"
"2016-12-04 19:40:00","357"
"2016-12-04 19:50:00","305"
"2016-12-04 20:00:00","303"
"2016-12-04 20:10:00","338"
"2016-12-04 20:20:00","243"
"2016-12-04 20:30:00","322"
"2016-12-04 20:40:00","237"
"2016-12-04 20:50:00","304"
"2016-12-04 21:00:00","225"
"2016-12-04 21:10:00","289"
"2016-12-04 21:20:00","212"
"2016-12-04 21:30:00","277"
"2016-12-04 21:40:00","197"
"2016-12-04 21:50:00","255"
"2016-12-04 22:00:00","186"
"2016-12-04 22:10:00","240"
"2016-12-04 22:20:00","174"
"2016-12-04 22:30:00","231"
"2016-12-04 22:40:00","166"
"2016-12-04 22:50:00","212"
"2016-12-04 23:00:00","206"
"2016-12-04 23:10:00","151"
"2016-12-04 23:20:00","192"
"2016-12-04 23:30:00","182"
"2016-12-04 23:40:00","173"
"2016-12-04 23:50:00","126"
"2016-12-05 00:00:00","160"
"2016-12-05 00:10:00","0"
"2016-12-05 00:20:00","0"
"2016-12-05 00:30:00","0"
"2016-12-05 00:40:00","0"
"2016-12-05 00:50:00","0"
"2016-12-05 01:00:00","0"
"2016-12-05 01:10:00","0"
"2016-12-05 01:20:00","0"
"2016-12-05 01:30:00","0"
"2016-12-05 01:40:00","0"
"2016-12-05 01:50:00","0"
"2016-12-05 02:00:00","0"
"2016-12-05 02:10:00","0"
"2016-12-05 02:20:00","0"
"2016-12-05 02:30:00","0"
"2016-12-05 02:40:00","0"
"2016-12-05 02:50:00","0"
"2016-12-05 03:00:00","0"
"2016-12-05 03:10:00","0"
"2016-12-05 03:20:00","0"
"2016-12-05 03:30:00","0"
"2016-12-05 03:40:00","0"
"2016-12-05 03:50:00","0"
"2016-12-05 04:00:00","0"
"2016-12-05 04:10:00","0"
"2016-12-05 04:20:00","0"
"2016-12-05 04:30:00","0"
"2016-12-05 04:40:00","0"
"2016-12-05 04:50:00","0"
"2016-12-05 05:00:00","31"
"2016-12-05 05:10:00","143"
"2016-12-05 05:20:00","124"
"2016-12-05 05:30:00","193"
"2016-12-05 05:40:00","230"
"2016-12-05 05:50:00","201"
"2016-12-05 06:00:00","316"
"2016-12-05 06:10:00","268"
"2016-12-05 06:20:00","404"
"2016-12-05 06:30:00","341"
"2016-12-05 06:40:00","378"
"2016-12-05 06:50:00","429"
"2016-12-05 07:00:00","469"
"2016-12-05 07:10:00","512"
"2016-12-05 07:20:00","742"
"2016-12-05 07:30:00","597"
"2016-12-05 07:40:00","629"
"2016-12-05 07:50:00","836"
"2016-12-05 08:00:00","462"
"2016-12-05 08:10:00","891"
"2016-12-05 08:20:00","672"
"2016-12-05 08:30:00","665"
"2016-12-05 08:40:00","644"
"2016-12-05 08:50:00","629"
"2016-12-05 09:00:00","611"
"2016-12-05 09:10:00","591"
"2016-12-05 09:20:00","559"
"2016-12-05 09:30:00","530"
"2016-12-05 09:40:00","505"
"2016-12-05 09:50:00","478"
"2016-12-05 10:00:00","455"
"2016-12-05 10:10:00","436"
"2016-12-05 10:20:00","422"
"2016-12-05 10:30:00","412"
"2016-12-05 10:40:00","540"
"2016-12-05 10:50:00","390"
"2016-12-05 11:00:00","402"
"2016-12-05 11:10:00","390"
"2016-12-05 11:20:00","382"
"2016-12-05 11:30:00","383"
"2016-12-05 11:40:00","383"
"2016-12-05 11:50:00","513"
"2016-12-05 12:00:00","363"
"2016-12-05 12:10:00","409"
"2016-12-05 12:20:00","387"
"2016-12-05 12:30:00","385"
"2016-12-05 12:40:00","391"
"2016-12-05 12:50:00","388"
"2016-12-05 13:00:00","526"
"2016-12-05 13:10:00","403"
"2016-12-05 13:20:00","406"
"2016-12-05 13:30:00","410"
"2016-12-05 13:40:00","416"
"2016-12-05 13:50:00","424"
"2016-12-05 14:00:00","431"
